"Speaker","Word","Iter","Vowel","Phonation","Tone","Duration","h1c","h2c","h4c","a1c","a2c","a3c","h1h2c","h2h4c","h1a1c","h1a2c","h1a3c","h42Kc","h2Kh5Kc","cpp","energy","hnr05","hnr15","hnr25","hnr35","shr","soe","f0","f1","f2"
"f8","zah",3,"a","breathy","L",104,1.322,-12.6365,1.859,-14.067,-7.7155,-14.327,13.9585,-14.4955,15.389,9.0375,15.649,7.5825,30.6525,19.931,-1.22914798835786,33.4985,36.486,37.443,40.4335,0,0.0535,147.1705,274.344,1618.69
"f8","zahg",1,"a","breathy","L",134,3.2905,-2.6515,0.8075,-18.55,-13.414,-12.3745,5.942,-3.459,21.8405,16.705,15.665,11.487,23.3535,22.3265,-0.903089986991944,35.2865,36.12,37.2875,39.636,0.0955,0.0565,149.748,356.535,1807.417
"f8","zahg",2,"a","breathy","L",130,0.8095,-7.515,2.032,-12.704,-12.777,-11.282,8.3245,-9.547,13.5135,13.5865,12.0915,9.24,31.469,20.2435,-1.2839966563652,40.236,43.476,44.8355,46.576,0,0.0615,147.069,247.906,1627.2615
"f8","zahg",3,"a","breathy","L",105,0.9155,-4.3315,-0.3,-14.3415,-10.856,-8.1945,5.2475,-4.0315,15.257,11.7715,9.1095,4.6545,29.385,18.1645,-1.32790214206428,31.7005,37.5265,39.1695,41.813,0,0.0705,146.322,215.4195,1745.814
"m1","bgah",1,"a","breathy","L",160,16.527,11.065,-1.616,-20.317,-21.9295,-13.099,5.462,12.6815,36.8445,38.4565,29.626,11.2925,17.8675,23.8265,-0.176525770829699,32.6665,32.3885,37.2685,39.574,0,0.06,116.694,682.2765,1403.2155
"m1","bgah",2,"a","breathy","L",176,11.145,8.532,-3.618,-16.96,-21.233,-11.175,2.613,12.15,28.105,32.378,22.32,7.8725,19.4375,20.365,-0.468521082957745,23.6065,23.85,31.1385,33.515,0.766,0.029,108.902,643.3035,1285.032
"m1","bgah",3,"a","breathy","L",154,13.6825,10.7125,-1.9505,-15.203,-18.826,-10.117,2.97,12.663,28.8855,32.509,23.8,7.177,20.1305,20.8425,-0.164626547529991,25.0415,24.4825,29.1965,31.6155,0,0.0475,119.7695,700.2725,1411.357
"m1","biu7walh",1,"a","modal","H",109,8.331,8.9145,-4.574,-6.5015,-14.9195,-2.529,-0.5835,13.4885,14.8325,23.2505,10.86,-6.603,28.0605,25.891,0.0275534540502208,40.258,42.884,48.7615,47.703,0.528,0.0315,143.094,556.746,1278.1455
"m1","biu7walh",2,"a","modal","H",129,8.7825,6.8775,-10.552,-12.191,-11.165,-4.1565,1.905,17.4295,20.9735,19.9475,12.9385,-7.953,25.9495,21.439,-0.253755128279802,33.5265,31.452,35.5345,34.345,0.25,0.0295,136.0155,555.5395,1327.7255
"m1","biu7walh",3,"a","modal","H",95,9.9025,10.2665,-4.6155,-7.7215,-10.2595,-5.1655,-0.365,14.883,17.624,20.162,15.068,-4.1175,20.9785,23.5495,-0.0579919469776868,36.5255,35.3005,39.5685,38.342,0.6395,0.044,142.072,540.4845,1426.597
"m1","cha7",1,"a","checked","L",122,12.135,6.9655,-6.064,-16.2635,-13.305,-6.0305,5.1685,13.0295,28.3975,25.439,18.1645,0.483,13.3675,18.165,-0.333482019445119,22.9215,20.0625,24.381,26.049,0,0.052,120.95,714.5165,1441.311
"m1","cha7",2,"a","checked","L",115,11.062,7.918,-5.6125,-12.483,-11.846,-5.5075,3.144,13.53,23.545,22.908,16.5695,1.7335,13.598,20.169,-0.254925208417942,14.8535,15.3545,22.7215,25.535,0,0.0335,122.157,661.3085,1360.6195
"m1","cha7",3,"a","checked","L",148,11.862,7.24,-6.3945,-22.22,-17.3555,-6.0425,4.6225,13.634,34.082,29.2175,17.904,0.8805,12.671,17.7465,-0.422508200162775,21.3165,18.2015,23.899,24.281,0,0.046,118.847,774.0645,1363.2155
"m1","dam",1,"a","modal","H",106,12.7105,8.123,-1.795,-9.168,-8.769,-1.1065,4.587,9.9185,21.878,21.4795,13.8165,1.994,22.061,26.111,-0.00130484168834433,28.0045,28.195,34.4115,36.7125,0,0.0465,127.598,620.8805,1406.976
"m1","dam",2,"a","modal","H",122,13.9515,8.8595,-5.934,-11.23,-10.082,-4.9625,5.092,14.793,25.1815,24.0335,18.9135,-1.834,24.6595,23.1005,-0.0827571420925337,26.634,27.3625,33.073,34.617,0,0.057,126.784,638.0725,1410.2565
"m1","dam",3,"a","modal","H",112,13.4285,8.05,-4.2085,-8.9635,-9.2335,-5.5355,5.379,12.258,22.392,22.662,18.964,0.928,22.0115,23.2525,-0.0271032155634556,32.5455,30.9005,35.3605,36.771,0,0.0705,126.7675,629.166,1410.523
"m1","gwanhax",1,"a","modal","L",48,11.137,7.933,-6.423,-13.763,-7.834,-7.766,3.204,14.356,24.9,18.971,18.903,-5.578,26.98,0,-0.133417322936451,0,0,0,0,0,0.0525,127.8445,551.2865,1326.9025
"m1","gwanhax",2,"a","modal","F",144,11.787,11.3105,-2.691,-7.8485,-2.548,-6.397,0.477,14.0015,19.636,14.335,18.184,-6.344,30.5745,26.849,0.0644579892269185,34.3085,36.55,40.902,43.4935,0.465,0.0345,145.0535,553.0195,1452.5055
"m1","gwanhax",4,"a","modal","F",131,11.375,9.387,-0.415,-13.175,-2.916,-0.7565,1.9885,9.802,24.5505,14.2915,12.132,0.5475,26.3005,26.4015,-0.0971815319177464,36.9445,38.8345,42.208,43.0835,0.6945,0.055,139.0165,534.94,1433.4955
"m1","gwanhax",5,"a","modal","L",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.767003889607846,0,0,0,0,0,0.058,126.023,583.7065,1397.784
"m1","gwanhax",6,"a","modal","F",141,11.8285,6.407,6.2565,-13.5545,-2.379,0.3215,5.421,0.1505,25.3825,14.2075,11.5065,5.083,30.056,24.1635,-0.177505014721249,31.0385,34.8595,38.5155,38.9535,0.3085,0.038,134.4815,390.236,1468.312
"m1","shchag",1,"a","modal","F",99,9.8905,9.0045,1.444,-10.6705,-8.19,-6.23,0.885,7.5615,20.5605,18.08,16.1205,2.9045,18.245,22.0065,0.0348289156558367,31.9955,32.7705,33.321,32.3775,0.665,0.0465,168.865,626.55,1563.635
"m1","shchag",2,"a","modal","F",102,7.205,10.5545,-4.4175,-7.3835,-11.236,-8.4315,-3.35,14.972,14.5885,18.441,15.6355,2.713,11.795,20.5305,0.104657791008796,35.624,34.449,35.888,35.355,0.327,0.028,159.7475,632.7375,1587.5115
"m1","shchag",3,"a","modal","F",90,8.399,10.4205,-4.313,-6.4325,-10.6895,-8.2695,-2.0215,14.733,14.8315,19.089,16.669,0.109,17.2095,21.877,0.118264726089479,27.6855,28.749,31.3505,32.5465,0.358,0.041,156.845,623.627,1559.6345
"m1","xa7ag",1,"a","laryngealized","L",120,6.7115,-1.9645,-12.9625,-17.1605,-14.355,-9.405,8.675,10.999,23.8715,21.066,16.116,-5.071,23.256,21.3525,-0.79317412396815,37.5885,38.3845,41.5685,39.853,0,0.0445,127.2915,634.2345,1411.1035
"m1","xa7ag",2,"a","laryngealized","L",117,10.754,4.915,-9.275,-14.664,-17.702,-10.0075,5.839,14.1895,25.4175,28.456,20.7615,-0.1005,21.518,20.699,-0.422508200162775,27.999,26.5745,32.643,33.436,0,0.052,119.85,620.5465,1375.152
"m1","xa7ag",3,"a","laryngealized","L",108,5.6675,3.2515,-14.4315,-24.21,-22.847,-12.757,2.416,17.683,29.878,28.515,18.4245,-0.9535,21.621,17.2315,-0.995678626217357,26.1645,27.719,34.0285,35.1495,0.7485,0.035,112.575,615.04,1354.426
"m1","xkalh",1,"a","modal","L",84,15.22,12.318,-0.182,-5.0205,-7.288,-3.5895,2.902,12.4995,20.24,22.5075,18.8085,2.6605,19.041,24.8645,0.332135358019922,38.379,37.843,40.9945,40.1435,0.847,0.07,144.912,626.4885,1463.5585
"m1","xkalh",2,"a","modal","L",70,13.6005,8.477,-5.2445,-13.0505,-18.1125,-6.7295,5.1235,13.7215,26.651,31.7125,20.33,-1.6325,22.817,25.137,-0.0996328713435297,31.929,34.696,39.1005,39.6385,0,0.064,134.1155,620.7935,1386.907
"m1","xkalh",3,"a","modal","L",66,15.4085,9.1085,-0.6875,-7.1965,-13.0455,-3.96,6.3,9.796,22.605,28.454,19.3685,7.0175,17.4685,25.022,0.114610984232173,34.9475,36.3715,38.752,37.383,0,0.067,128.0995,641.262,1535.729
"m1","xmanh",1,"a","modal","F",86,8.187,0.8145,8.496,-0.821,1.567,6.519,7.372,-7.681,9.008,6.62,1.6685,-3.323,37.9305,23.9035,0.0312064198274621,35.046,36.3545,41.201,42.5395,0.6345,0.048,169.3515,371.3605,1233.801
"m1","xmanh",2,"a","modal","F",82,12.221,7.155,10.486,-10.926,-2.4165,2.3235,5.0665,-3.3305,23.147,14.637,9.8975,2.6575,33.607,24.0585,0.0328201494385639,35.91,36.4705,41.688,43.7055,0.635,0.0715,156.891,411.35,1237.1985
"m1","xmanh",3,"a","modal","F",81,9.5595,4.033,11.718,-7.595,-2.1485,0.8995,5.5265,-7.6855,17.1545,11.7075,8.66,5.7675,32.9685,24.5075,-0.0547776833646592,37.873,38.868,44.996,46.3375,0.9125,0.0455,160.507,387.863,1259.3515
"m1","ya7a",1,"a","laryngealized","L",184,5.046,2.9525,-12.6735,-21.855,-15.0215,-9.8595,2.0935,15.6255,26.901,20.0675,14.905,-1.3615,20.028,18.3505,-0.772113295386327,20.514,22.172,26.6155,29.218,0.4515,0.03,137.117,655.23,1489.7195
"m1","ya7a",2,"a","laryngealized","L",268,-1.3415,-1.8305,-13.5595,-29.901,-24.551,-14.8135,0.4895,11.7295,28.56,23.21,13.472,2.4295,23.0315,15.4245,-1.31875876262441,17.0315,18.5315,26.1245,29.6105,0.383,0.0135,110.28,678.662,1425.548
"m1","ya7a",3,"a","laryngealized","L",259,6.241,4.174,-10.933,-17.895,-18.223,-14.3015,2.067,15.1075,24.136,24.464,20.5425,1.716,21.881,18.069,-0.720105019988362,19.3925,22.3785,28.9365,32.3985,0.1125,0.0405,122.9735,609.097,1473.427
"m1","yag",1,"a","modal","L",148,12.545,9.348,-3.1435,-13.456,-12.203,-10.366,3.197,12.4915,26.0005,24.7475,22.911,7.782,13.541,18.4625,-0.139063379299906,18.258,18.2455,22.349,24.9095,0,0.0385,121.738,670.1025,1547.8715
"m1","yag",2,"a","modal","L",130,14.203,9.615,-6.7585,-13.9835,-14.11,-5.2015,4.588,16.3735,28.1865,28.313,19.405,-0.54,18.201,23.142,-0.26440110030182,29.138,31.0325,33.794,34.7545,0,0.058,117.8845,557.626,1543.7585
"m1","yag",3,"a","modal","L",135,14.446,11.0655,-1.4105,-19.39,-15.802,-11.9905,3.3805,12.476,33.836,30.248,26.4365,7.948,12.2325,19.439,-0.178814117391154,19.82,21.4715,26.64,28.787,0,0.0505,118.064,719.81,1494.767
"m1","yah",1,"a","breathy","L",146,15.2285,9.9305,-1.4005,-9.3375,-12.1715,-12.7565,5.2985,11.3305,24.5665,27.4,27.985,3.302,23.0675,19.408,0.0322157032979816,12.4355,16.9335,20.5295,25.097,0,0.046,119.612,577.3575,1546.8385
"m1","yah",2,"a","breathy","L",151,15.5655,11.428,-1.093,-13.6355,-9.4455,-11.2235,4.138,12.521,29.2005,25.0115,26.7885,3.738,22.208,18.4235,-0.0264103765727431,13.0785,16.2025,20.034,23.8015,0.1235,0.0495,116.4375,602.181,1501.12
"m1","yah",3,"a","breathy","L",131,15.0265,9.7005,-1.0545,-8.4985,-13.9495,-7.9715,5.3265,10.7545,23.526,28.976,22.9985,3.8835,18.754,16.8445,0.0344279050254031,12.8465,16.7465,19.7375,22.3895,0,0.045,120.1045,595.572,1554.4245
"m1","za7a",1,"a","laryngealized","F",262,2.601,-0.216,-8.9155,-23.628,-21.984,-18.6705,2.817,8.6995,26.229,24.585,21.2715,5.698,17.407,17.6985,-0.71331903064507,17.2615,14.7045,23.7245,28.7855,0.391,0.0175,123.0575,800.541,1313.648
"m1","za7a",2,"a","laryngealized","F",227,4.2355,2.1775,-7.758,-20.2965,-17.3145,-14.3455,2.0585,9.9355,24.5325,21.55,18.581,4.325,19.339,17.8655,-0.511449283499556,18.5085,16.2835,25.326,30.09,0.264,0.02,140.8075,764.6535,1351.387
"m1","za7a",3,"a","laryngealized","F",227,1.288,-0.67,-7.872,-20.6635,-21.129,-14.7725,1.958,7.2025,21.9515,22.4175,16.061,6.3795,19.026,16.952,-0.7972393126068,21.1515,19.3425,28.0915,32.783,0.039,0.0195,137.7835,678.6515,1334.0375
"m1","zah",1,"a","breathy","L",164,15.879,11.1345,0.0715,-21.44,-18.5405,-13.103,4.7445,11.063,37.3185,34.4195,28.9825,9.1185,18.035,20.399,-0.158640529545145,21.953,18.743,23.862,26.979,0.3765,0.0425,111.365,784.047,1343.2165
"m1","zah",2,"a","breathy","L",195,14.2825,10.0535,-1.398,-27.8425,-22.128,-13.327,4.229,11.451,42.125,36.4105,27.6095,15.6915,10.5775,18.381,-0.367036831832739,21.209,19.516,26.052,28.4125,0.2265,0.0395,109.8885,868.0775,1362.781
"m1","zah",3,"a","breathy","L",182,15.101,10.1245,-2.912,-26.889,-25.2765,-13.723,4.9765,13.0365,41.9895,40.3775,28.824,9.6855,18.0755,20.651,-0.290306130272208,19.6845,17.9365,23.6455,26.6715,0,0.0485,112.505,869.261,1381.6765
"m1","zahg",1,"a","breathy","L",108,16.195,12.452,3.4775,-19.2915,-13.755,-6.5925,3.743,8.975,35.4865,29.95,22.7875,9.393,13.939,19.8375,0.112102054770891,11.0435,10.46,16.4425,20.182,0.606,0.045,116.4685,800.9205,1483.1655
"m1","zahg",2,"a","breathy","L",154,15.3075,9.5005,-4.1865,-24.777,-18.9455,-12.6455,5.807,13.687,40.0845,34.2535,27.953,7.359,13.9585,18.023,-0.236572006437063,18.6015,17.285,21.503,23.8855,0,0.05,116.42,806.854,1433.557
"m1","zahg",3,"a","breathy","L",127,13.833,11.5475,1.8145,-19.2205,-12.727,-8.591,2.2855,9.7335,33.054,26.5605,22.4245,9.959,19.534,18.215,-0.0552706396967043,17.302,14.0405,19.4505,22.371,0.749,0.047,117.704,772.822,1438.0495
"m2","bgah",3,"a","breathy","L",207,5.4385,-5.67,-8.488,-16.362,-8.1,3.594,11.1085,2.818,21.8005,13.5385,1.8445,-17.6965,45.698,15.6275,-1.32790214206428,18.6515,24.7785,29.397,32.371,0,0.024,81.548,244.253,1306.08
"m2","cha7",1,"a","checked","L",213,6.6705,2.61,-5.3945,-24.1985,-21.5535,-14.8665,4.06,8.0045,30.8695,28.2235,21.537,4.493,14.712,17.581,-1.0268721464003,17.976,22.693,28.9085,31.558,0.3155,0.0195,81.137,474.597,1307.598
"m2","cha7",2,"a","checked","L",205,3.3545,-1.02,-6.449,-28.8505,-24.6915,-16.635,4.374,5.429,32.2045,28.046,19.9885,8.665,16.255,15.8875,-1.34198860334289,18.4895,24.287,31.274,34.288,0.1695,0.0165,81.3675,505.596,1347.3205
"m2","cha7",3,"a","checked","L",204,5.6705,-1.9595,-12.7405,-20.2475,-12.24,-12.0295,7.63,10.7815,25.9185,17.911,17.7005,-6.1955,19.899,18.485,-1.15490195998574,16.38,22.1275,28.009,31.4265,0.088,0.018,79.4395,375.6005,1360.8255
"m2","da7abep",1,"a","laryngealized","L",127,10.0865,5.856,-2.376,-14.7675,-12.1005,2.7085,4.23,8.232,24.854,22.187,7.378,0.887,25.145,19.072,-0.476904161747432,20.7745,25.536,33.8465,35.834,0,0.044,94.9325,458.284,1361.2485
"m2","da7abep",2,"a","laryngealized","L",96,6.7345,8.908,-3.003,-17.427,-18.993,-4.505,-2.174,11.911,24.1615,25.728,11.2395,6.2565,16.4755,18.0395,-0.823908740944319,21.8525,27.9595,35.668,37.9285,0.0975,0.039,89.389,493.4705,1375.2635
"m2","da7abep",3,"a","laryngealized","L",99,5.4955,6.9405,-7.37,-25.509,-21.1495,4.021,-1.445,14.3105,31.0045,26.6455,1.4745,1.212,18.468,15.928,-1.01999662841625,19.351,25.4045,34.088,37.5345,0.3295,0.0295,85.4545,412.442,1355.253
"m2","dam",1,"a","modal","H",157,13.0775,8.889,4.616,-17.0905,-22.185,-12.357,4.189,4.273,30.1685,35.263,25.435,11.3575,23.958,19.843,-0.313363730737707,21.4255,25.5535,30.6905,32.292,0.1695,0.042,94.82,584.6505,1200.3275
"m2","gwanhax",1,"a","modal","L",58,11.644,5.066,-1.8215,-20.1445,-22.311,-16.5105,6.578,6.8875,31.7885,33.955,28.1545,6.1315,24.7615,0,-0.519274621011512,0,0,0,0,0,0.026,95.311,514.7365,1136.3275
"m2","gwanhax",2,"a","modal","F",205,14.328,7.163,-5.0595,-13.2175,-24.8765,-20.152,7.1645,12.2225,27.5455,39.204,34.48,7.4155,15.4495,16.91,-0.295420550303701,20.226,26.318,32.213,34.7505,0,0.051,107.544,538.239,1264.608
"m2","gwanhax",4,"a","modal","F",151,9.4615,5.552,-8.0435,-19.539,-25.0805,-1.357,3.909,13.5955,29.0005,34.5415,10.8185,0.123,22.9395,18.0975,-0.781202001888262,27.9545,34.703,39.2245,41.243,0.3775,0.0465,100.6885,464.8005,1320.622
"m2","gwanhax",6,"a","modal","F",162,9.837,1.4215,-15.2645,-20.9265,-23.6565,-17.1255,8.4155,16.6865,30.7635,33.494,26.9625,-5.765,23.375,17.694,-0.903089986991944,19.5965,29.924,36.714,39.918,0,0.0265,94.333,381.016,1244.752
"m2","kampanh",1,"a","modal","M",60,12.9685,4.8195,-5.45,-14.929,-21.4345,-8.2535,8.1485,10.27,27.897,34.403,21.2215,-6.042,35.132,0,-0.492144128304169,0,0,0,0,0,0.049,102.311,477.991,1153.7655
"m2","kampanh",2,"a","modal","F",125,15.923,7.8515,-1.441,-11.088,-10.537,-5.7985,8.0715,9.2925,27.011,26.46,21.721,-0.723,24.3765,20.68,-0.0469655427496433,22.7165,27.582,34.824,35.0315,0,0.0495,105.0205,520.8305,1140.088
"m2","kampanh",4,"a","modal","F",100,12.4905,3.7185,-10.052,-17.729,-16.0005,-10.0725,8.772,13.77,30.2195,28.491,22.563,-6.215,28.3835,16.65,-0.54591772926891,17.5965,24.422,33.1905,34.6715,0,0.0385,98.616,413.2895,1135.623
"m2","kandadw",1,"a","modal","M",64,12.2995,7.981,-2.738,-20.886,-23.174,-5.896,4.3185,10.7195,33.1855,35.4735,18.1955,16.1535,7.911,0,-0.505845405981557,0,0,0,0,0,0.043,90.829,440.7205,2001.0725
"m2","kandadw",2,"a","modal","H",123,12.2675,8.92,0.7395,-13.2675,-17.3445,1.819,3.3475,8.1805,25.534,29.6115,10.448,-0.3805,28.2235,17.644,-0.333482019445119,20.436,25.9485,33.607,35.5015,0.3485,0.041,99.2455,479.4865,1279.242
"m2","kandadw",4,"a","modal","H",118,11.314,7.1415,-5.8765,-17.73,-17.301,-15.691,4.1725,13.018,29.0435,28.615,27.0045,-0.6925,22.5565,19.0675,-0.656591406196143,26.556,32.8845,38.433,40.437,0.9205,0.038,93.469,409.19,1277.618
"m2","kandadw",6,"a","modal","H",135,13.353,6.454,-2.972,-21.561,-22.112,-19.4395,6.899,9.426,34.914,35.465,32.793,11.2355,14.683,18.7605,-0.51427857351842,21.0125,26.5135,32.3575,36.39,0,0.0365,93.5885,451.349,1346.4575
"m2","pantlon",1,"a","modal","M",84,12.736,2.184,-5.689,-15.223,-18.215,-18.613,10.552,7.873,27.959,30.951,31.349,21.967,-4.893,16.378,-0.488116639021126,14.1505,23.6365,29.0715,33.55,0,0.042,95.618,377.4595,1993.772
"m2","pantlon",2,"a","modal","M",67,9.668,2.5555,-14.321,-27.5705,-24.0245,-18.1975,7.1125,16.8765,37.2385,33.6925,27.8655,11.2005,6.5145,0,-0.904830648568245,0,0,0,0,0,0.0425,91.253,429.1745,1923.778
"m2","pantlon",3,"a","modal","M",84,8.1455,1.887,-14.3045,-30.899,-26.1345,-23.732,6.258,16.192,39.0445,34.28,31.877,9.832,7.2935,16.564,-1.16115090926274,21.394,30.603,34.7355,39.8225,0,0.044,88.6045,399.1095,1962.5955
"m2","shchag",2,"a","modal","F",180,10.4785,3.028,-8.8205,-17.8,-22.0425,0.661,7.4505,11.849,28.2785,32.521,9.8175,-4.19,26.4085,16.302,-0.761953896871205,14.2265,23.351,31.8775,34.286,0,0.0385,96.648,391.8815,1368.4165
"m2","shchag",3,"a","modal","F",168,10.274,0.481,-2.742,-12.8545,-11.259,8.456,9.7935,3.223,23.1285,21.533,1.8185,-8.942,33.3985,16.0985,-0.791827473332878,20.109,25.9425,31.0905,32.8755,0.0565,0.0355,92.971,276.1905,1347.7805
"m2","walh",1,"a","modal","H",135,12.514,11.2965,4.529,-7.5095,-10.293,-0.572,1.218,6.7675,20.024,22.8075,13.0865,2.3595,26.1685,19.3695,0.0788191830988486,19.9085,20.9115,28.6045,31.14,0.436,0.0405,100.0805,562.9145,1256.7535
"m2","walh",2,"a","modal","H",105,10.535,10.249,1.9135,-14.629,-15.797,-5.5895,0.286,8.3355,25.164,26.3325,16.1245,4.476,28.21,19.024,-0.417368560510364,21.331,26.1565,36.102,38.454,0.5915,0.036,92.8015,520.1285,1219.187
"m2","walh",3,"a","modal","H",106,10.3645,9.8865,-0.004,-15.9575,-19.65,-5.6405,0.478,9.89,26.3225,30.015,16.005,4.003,22.981,18.75,-0.485452247339714,17.2285,24.011,33.3245,36.0755,0.1305,0.0355,88.4815,524.2185,1272.069
"m2","xa7ag",1,"a","laryngealized","L",144,5.777,-1.8245,-15.152,-20.6605,-28.507,-2.02,7.602,13.327,26.438,34.2845,7.797,-6.9355,22.454,16.4165,-0.935542010773082,14.074,21.062,29.9805,32.045,0.0305,0.046,110.1445,563.446,1304.5905
"m2","xa7ag",2,"a","laryngealized","L",138,4.905,-2.3115,-17.1285,-22.3805,-28.816,-7.013,7.2165,14.817,27.2855,33.721,11.918,-9.629,24.426,15.0465,-1.09691001300806,14.381,21.7445,30.4065,33.807,0.211,0.0335,110.85,588.644,1328.7285
"m2","xa7ag",3,"a","laryngealized","L",129,4.9035,-6.0585,-13.965,-24.6065,-27.887,-20.568,10.9625,7.9065,29.5105,32.7905,25.472,11.8355,7.6865,14.9705,-1.24795155218056,15.0215,23.425,31.013,34.092,0,0.033,108.676,588.025,2392.6335
"m2","xkalh",1,"a","modal","L",147,11.799,3.6735,3.4455,-9.4065,-6.305,18.2825,8.125,0.228,21.205,18.104,-6.484,-10.1645,42.1945,20.777,-0.547446936771075,26.3675,29.363,32.8745,33.842,0,0.046,94.614,289.76,1171.5255
"m2","xkalh",2,"a","modal","L",131,8.5075,2.239,0.785,-8.6565,-8.0815,8.8905,6.2685,1.454,17.1645,16.5895,-0.383,-12.7205,42.238,17.9825,-0.858550226599533,18.4965,23.793,30.0075,31.963,0,0.0425,88.5275,234.81,1328.393
"m2","xkalh",3,"a","modal","L",115,5.7985,1.244,-4.7015,-8.5105,-6.351,10.224,4.5545,5.9455,14.3095,12.15,-4.4255,-10.9655,30.9895,18.02,-1.04817696468409,22.565,27.9155,34.4205,36.2695,0,0.036,84.259,238.2195,1281.413
"m2","ya7a",1,"a","laryngealized","L",296,-9.4895,-15.128,-19.961,-34.8625,-25.838,-17.124,5.638,4.8335,25.373,16.348,7.6345,-1.9645,16.6005,14.962,-1.78251605578609,25.601,30.427,37.1875,39.948,0.339,0.009,99.615,443.5715,1257.2485
"m2","ya7a",2,"a","laryngealized","L",218,-12.6805,-15.9935,-26.3715,-40.6995,-31.763,-19.6005,3.313,10.378,28.0195,19.083,6.92,-2.946,17.592,16.562,-2.04575749056068,23.1155,31.124,38.25,41.2025,0.095,0.0135,105.023,606.3115,1323.12
"m2","yag",1,"a","modal","L",236,6.26,-1.362,-13.0465,-9.4905,-17.272,-7.9635,7.6225,11.684,15.7505,23.532,14.2235,-9.582,30.408,18.5035,-1.16115090926274,21.6385,30.1645,35.0395,38.7525,0,0.03,82.9065,249.23,1248.767
"m2","yag",3,"a","modal","L",236,2.661,-3.3745,-14.313,-19.937,-14.7135,-6.899,6.0355,10.9385,22.598,17.374,9.56,-9.737,28.913,17.2755,-1.52287874528034,19.454,27.228,32.3965,36.8575,0.0795,0.013,73.6455,220.807,1365.1735
"m2","yichbahlh",1,"a","breathy","F",116,11.9415,7.7415,-4.1405,-17.173,-20.198,-0.4895,4.2005,11.882,29.1145,32.14,12.4315,-4.5615,29.129,18.925,-0.546681659952962,14.0875,21.647,28.411,30.4,0,0.022,89.2815,486.338,1296.965
"m2","yichbahlh",2,"a","breathy","F",84,9.7115,6.258,-12.116,-15.9585,-23.664,-15.159,3.453,18.374,25.67,33.3755,24.87,3.4055,20.248,18.0755,-0.804100347590766,18.337,27.5675,33.564,35.9845,0.2785,0.0365,87.838,343.3525,2227.2225
"m2","yichbahlh",3,"a","breathy","F",186,4.489,-8.6295,-12.254,-15.9195,-15.404,3.721,13.119,3.624,20.4085,19.8935,0.7685,-14.359,42.745,15.0505,-1.56066730616974,20.9085,27.734,32.8175,35.3755,0,0.0265,77.58,244.2795,1379.63
"m2","za7a",1,"a","laryngealized","F",203,4.6715,0.027,-6.014,-21.262,-19.261,5.5645,4.6445,6.041,25.9335,23.933,-0.893,3.4095,12.22,16.765,-0.908333042404315,15.485,20.856,31.153,35.0425,0.189,0.016,94.409,553.1275,1331.962
"m2","za7a",2,"a","laryngealized","F",237,-2.2415,-11.694,-18.906,-29.9555,-31.954,-7.5235,9.453,7.2115,27.714,29.7125,5.282,-3.4595,16.76,15.59,-1.40340290437354,17.6535,26.0655,35.7555,40.0275,0.0605,0.013,110.427,579.5505,1315.038
"m2","za7a",3,"a","laryngealized","F",206,-0.363,-9.242,-21.0055,-32.6745,-31.0275,-25.0725,8.879,11.764,32.312,30.665,24.71,-0.5365,8.711,14.129,-1.76955107862173,19.304,25.98,36.4405,39.597,0,0.0135,115.872,565.962,1301.1585
"m2","zah",1,"a","breathy","L",256,7.6885,-4.9915,-9.59,-13.7705,-8.095,-7.9755,12.6795,4.5985,21.4585,15.7835,15.664,-9.633,26.944,16.961,-1.10790539730952,15.658,21.928,28.4245,31.447,0,0.02,80.7995,250.484,1174.488
"m2","zah",2,"a","breathy","L",247,3.5545,-7.8455,-19.855,-26.0735,-18.707,-9.2915,11.4,12.009,29.6275,22.2615,12.846,-11.8565,20.7885,15.169,-1.56863623584101,21.4045,27.455,33.6175,36.25,0,0.0185,79.285,401.0695,1311.619
"m3","bgah",1,"a","breathy","L",263,1.65,3.9225,-7.8335,-20.6975,-22.445,-15.2565,-2.2725,11.7555,22.3475,24.095,16.9065,7.759,20.4455,24.647,-0.743522793758323,32.903,32.0455,37.9585,39.7725,0.5405,0.0305,116.8755,748.826,1373.0935
"m3","bgah",2,"a","breathy","L",249,1.485,1.9375,-10.575,-21.81,-22.4485,-13.871,-0.4525,12.5125,23.2945,23.933,15.356,7.9155,16.5965,25.727,-0.860120913598763,34.321,34.1465,39.773,41.7375,0.3535,0.0385,120.6285,719.2885,1415.1895
"m3","bgah",3,"a","breathy","L",214,-1.001,1.952,-15.2455,-28.9355,-20.7165,-10.6,-2.9535,17.198,27.9345,19.715,9.5985,0.092,21.8055,24.172,-1.08354605145007,26.9805,29.1555,35.6545,37.7125,0.2345,0.015,110.2365,668.6445,1407.1025
"m3","biu7walh",1,"a","modal","H",129,-0.7955,8.3305,-11.233,-13.181,-16.7495,-9.0415,-9.126,19.563,12.3855,15.9545,8.246,-0.8955,21.775,20.1105,-0.305394801066431,25.201,24.0735,30.51,33.144,0.474,0.023,153.49,644.852,1403.0785
